item_id,name,short_name,category,types,base_price,best_trader,trader_price,flea_level_required,flea_locked
5d25af8f8abbc3055079fec5,M700 7.62x51 ProMag AA-70 10-round magazine,AA-70,Magazine,mods,4340,Mechanic,2430,25,True
5cf12a15d7f00c05464b293f,M700 7.62x51 ProMag AA-70 20-round magazine,AA-70,Magazine,mods,6240,Mechanic,3494,25,True
5bfeaa0f0db834001b734927,M700 7.62x51 Wyatt's Outdoor 10-round magazine,Wyatt,Magazine,mods,3500,Mechanic,1960,25,True
5bfea7ad0db834001c38f1ee,M700 7.62x51 Wyatt's Outdoor 5-round magazine,Wyatt,Magazine,mods,1850,Mechanic,1036,25,True
67d418d0ffb910d21f04720e,M82A1 .50 BMG 10-round magazine,M82,Magazine,mods,12612,Mechanic,7062,25,True
5a78832ec5856700155a6ca3,M870 12ga 10-shell magazine,M870x10,Magazine,mods,2444,Mechanic,1368,25,True
5a7882dcc5856700177af662,M870 12ga 4-shell magazine cap,M870x4,Magazine,mods,1030,Mechanic,576,25,True
5a78830bc5856700137e4c90,M870 12ga 7-shell magazine,M870x7,Magazine,mods,1679,Mechanic,940,25,True
5cadc2e0ae9215051e1c21e7,M9A3 9x19 17-round magazine,M9A3,Magazine,mods,1800,Mechanic,1008,25,True
676176b762e0497044079f49,M9A3 9x19 CX4 30-round magazine,CX4,Magazine,mods,3673,Mechanic,2056,25,True
5cadd954ae921500103bb3c2,M9A3 Sight Mount rear sight rail,SM M9,Ironsight,mods,3600,Mechanic,2016,25,True
5cadd919ae921500126a77f3,M9A3 front sight,M9A3 FS,Ironsight,mods,460,Mechanic,257,25,True
5cadd940ae9215051e1c2316,M9A3 rear sight,M9A3 RS,Ironsight,mods,505,Mechanic,282,25,True
5fc0fa362770a0045c59c677,MCX flip-up front sight,MCX FS,Ironsight,mods,2350,Mechanic,1316,25,True
5fc0fa957283c4046c58147e,MCX flip-up rear sight,MCX RS,Ironsight,mods,1050,Mechanic,588,25,True
652911e650dc782999054b9d,MCX-SPEAR SLX68-MG-QD 6.8x51 sound suppressor,SLX68,Silencer,"mods, suppressor",50025,Mechanic,28014,25,True
55d484b44bdc2d1d4e8b456d,MP-133 12ga 6-shell magazine,MP-133x6,Magazine,mods,1255,Mechanic,702,25,True
55d485804bdc2d8c2f8b456b,MP-133 12ga 8-shell magazine,MP-133x8,Magazine,mods,2295,Mechanic,1285,25,True
56deee15d2720bee328b4567,MP-153 12ga 4-shell magazine cap,MP153x4,Magazine,mods,500,Mechanic,280,25,True
5882163e24597758206fee8c,MP-153 12ga 5-shell magazine,MP153x5,Magazine,mods,902,Mechanic,505,25,True
5882163824597757561aa922,MP-153 12ga 6-shell magazine,MP153x6,Magazine,mods,1221,Mechanic,683,25,True
5882163224597757561aa920,MP-153 12ga 7-shell magazine,MP153x7,Magazine,mods,1663,Mechanic,931,25,True
56deeefcd2720bc8328b4568,MP-153 12ga 8-shell magazine,MP153x8,Magazine,mods,2122,Mechanic,1188,25,True
6076c87f232e5a31c233d50e,MP-155 12ga 6-shell magazine,MP155x6,Magazine,mods,1221,Mechanic,683,25,True
60785c0d232e5a31c233d51c,MP-155 Ultima pistol grip rubber pad,Ultima rbr.,Auxiliary Mod,mods,1476,Mechanic,826,25,True
606f2696f2cb2e02a42aceb1,MP-155 Ultima thermal camera,Ultima thrm.,Special scope,mods,49137,Jaeger,29482,25,True
606f26752535c57a13424d22,MP-155 Ultima underbarrel mount,Ultima mount,Auxiliary Mod,mods,1776,Mechanic,994,25,True
576a5ed62459771e9c2096cb,MP-443 Grach 9x19 18-round magazine,MP-443,Magazine,mods,1535,Mechanic,859,25,True
5de8e8dafd6b4e6e2276dc32,MP9 9x19 15-round magazine,MP9,Magazine,mods,1700,Mechanic,952,25,True
5de8ea8ffd6b4e6e2276dc35,MP9 9x19 20-round magazine,MP9,Magazine,mods,1950,Mechanic,1092,25,True
5de8eaadbbaf010b10528a6d,MP9 9x19 25-round magazine,MP9,Magazine,mods,2550,Mechanic,1428,25,True
5de8eac42a78646d96665d91,MP9 9x19 30-round magazine,MP9,Magazine,mods,4100,Mechanic,2296,25,True
5de8f2d5b74cd90030650c72,MP9 9x19 sound suppressor,MP9,Silencer,"mods, suppressor",25400,Mechanic,14224,25,True
5de8fb539f98ac2bc659513a,MP9 rear sight,MP9 RS,Ironsight,mods,900,Mechanic,504,25,True
5c5db6552e2216001026119d,MPX 9x19 20-round magazine,MPX,Magazine,mods,1450,Mechanic,812,25,True
5894a05586f774094708ef75,MPX 9x19 30-round magazine,MPX,Magazine,mods,2073,Mechanic,1160,25,True
5c5db6742e2216000f1b2852,MPX 9x19 F5 MFG 50-round drum magazine,MPX F5,Magazine,mods,14100,Mechanic,7896,25,True
676149d8e889e1972605d6be,MPX 9x19 Ronin Arms 12 inch SD Suppressor,"Ronin 12""",Silencer,"mods, suppressor",22992,Mechanic,12875,25,True
676149c5062e6212f5058c36,MPX 9x19 Ronin Arms 8 inch SD Suppressor,"Ronin 8""",Silencer,"mods, suppressor",19147,Mechanic,10722,25,True
5c5db6652e221600113fba51,"MPX 9x19 TTI ""Base Pad +11"" 41-round magazine",MPX TTI,Magazine,mods,5273,Mechanic,2952,25,True
5894a73486f77426d259076c,MPX flip-up front sight,MPX FS,Ironsight,mods,600,Mechanic,336,25,True
5894a81786f77427140b8347,MPX flip-up rear sight,MPX RS,Ironsight,mods,802,Mechanic,449,25,True
58aeac1b86f77457c419f475,MPX-SD 9x19 integrated sound suppressor,MPX-SD,Silencer,"mods, suppressor",21503,Mechanic,12041,25,True
60dc519adf4c47305f6d410d,MTs-255-12 12ga cylinder,255 cyl.,Cylinder Magazine,mods,1500,Mechanic,840,25,True
6582dc4b6ba9e979af6b79f4,MVD academy entrance hall guard room key,MVD,Mechanical Key,keys,31254,Therapist,19690,25,True
67c5424826265106dd0697a4,MXLR .308 ME 5-round magazine,MXLR,Magazine,mods,1720,Mechanic,963,25,True
67c5412bb032bbdb530201ba,MXLR hammer,MXLR ham.,Auxiliary Mod,mods,1240,Mechanic,694,25,True
67c5414ed0538d12ec036c0c,MXLR hammer spur extension,MXLR spur,Auxiliary Mod,mods,620,Mechanic,347,25,True
67c54270b032bbdb530201c2,MXLR standard front sight,MXLR FS,Ironsight,mods,720,Mechanic,403,25,True
67c5428ab032bbdb530201c4,MXLR standard rear sight,MXLR RS,Ironsight,mods,780,Mechanic,436,25,True
67c54114d0538d12ec036c0a,MXLR trigger,MXLR trig.,Auxiliary Mod,mods,1680,Mechanic,940,25,True
68a63d3c8e977b40b2032286,MaTech BUIS rear sight,MaTech,Ironsight,mods,2854,Mechanic,1598,25,True
5937ee6486f77408994ba448,Machinery key,Machinery,Mechanical Key,"keys, noFlea",2014,Therapist,1268,25,True
5c127c4486f7745625356c13,Magazine case,Magazines,Common container,"container, markedOnly",235000,Therapist,148050,25,True
5bc09a30d4351e00367fb7c8,Magpul MBUS Gen2 flip-up front sight,MBUS FS,Ironsight,mods,2444,Mechanic,1368,25,True
5c18b90d2e2216152142466b,Magpul MBUS Gen2 flip-up front sight (FDE),MBUS FS,Ironsight,mods,2400,Mechanic,1344,25,True
5bc09a18d4351e003562b68e,Magpul MBUS Gen2 flip-up rear sight,MBUS RS,Ironsight,mods,3600,Mechanic,2016,25,True
5c18b9192e2216398b5a8104,Magpul MBUS Gen2 flip-up rear sight (FDE),MBUS RS,Ironsight,mods,3600,Mechanic,2016,25,True
573476d324597737da2adc13,Malboro Cigarettes,Malboro,Other,barter,2210,Therapist,1392,25,True
57c5ac0824597754771e88a9,March Tactical 3-24x42 FFP 30mm riflescope,3-24x42 FFP,Scope,mods,41616,Jaeger,24969,25,True
5c0e842486f77443a74d2976,Maska-1SCh face shield (Killa Edition),1SCh FS,Armored equipment,"glasses, wearable",92190,Ragman,57157,25,True
5c0919b50db834001b7ce3b9,Maska-1SCh face shield (Olive Drab),1SCh FS,Armored equipment,"glasses, noFlea, wearable",72250,Ragman,44795,25,True
5aafbcd986f7745e590fff23,Medicine case,Medicine,Common container,"container, markedOnly, noFlea",366106,Therapist,230646,25,True
688a0b38467521f9080693a3,MeproLight Mepro M21 reflex sight,Mepro M21,Reflex sight,mods,24420,Mechanic,13675,25,True
61aa5b518f5e7a39b41416e2,Merin car trunk key,Merin,Mechanical Key,keys,27402,Therapist,17263,25,True
5913915886f774123603c392,Military checkpoint key,Checkpoint,Mechanical Key,keys,25058,Therapist,15786,25,True
6284bd5f95250a29bc628a30,Milkor M2A1 grenade launcher reflex sight,M2A1,Reflex sight,mods,41200,Mechanic,23072,25,True
62a09ec84f842e1bd12da3f2,Missam forklift key,Danex,Mechanical Key,keys,30000,Therapist,18900,25,True
5fc23426900b1d5091531e15,Mk-18 .338 LM 10-round magazine,Mk-18,Magazine,mods,14600,Mechanic,8176,25,True
619256e5f8af2c1a4e1f5d92,Model 7290 Flash Bang grenade,M7290,Throwable weapon,grenade,8900,Prapor,4450,25,True
587e02ff24597743df3deaeb,Molot Arms Simonov OP-SKS 7.62x39 carbine,OP-SKS,Assault carbine,"gun, wearable",21814,Mechanic,12215,25,True
59dcdbb386f77417b03f350d,Molot Arms Simonov OP-SKS 7.62x39 carbine Default,OP-SKS Default,Assault carbine,preset,34970,Mechanic,19581,25,True
657eb42546a703073a5b91f1,Molot Arms Simonov OP-SKS 7.62x39 carbine Sniper,OP-SKS Sniper,Assault carbine,preset,59771,Mechanic,33469,25,True
70726573657400000000006c,Molot Arms Simonov OP-SKS 7.62x39 carbine TA11D,OP-SKS TA11D,Assault carbine,preset,183396,Mechanic,102697,25,True
657eb44126f0eb0718056218,Molot Arms Simonov OP-SKS 7.62x39 carbine Tactical,OP-SKS Tactical,Assault carbine,preset,70310,Mechanic,39370,25,True
707265736574000000000040,Molot Arms Simonov OP-SKS 7.62x39 carbine UAS SKS,OP-SKS UAS SKS,Assault carbine,preset,76098,Mechanic,42612,25,True
5c501a4d2e221602b412b540,Molot Arms VPO-101 Vepr-Hunter 7.62x51 carbine,VPO-101 Vepr-Hunter,Assault carbine,"gun, wearable",38978,Mechanic,21827,25,True
5c98bf9186f7740cf708c509,Molot Arms VPO-101 Vepr-Hunter 7.62x51 carbine Default,VPO-101 Vepr-Hunter Default,Assault carbine,preset,46001,Mechanic,25759,25,True
vepruntersvd000000000001,Molot Arms VPO-101 Vepr-Hunter 7.62x51 carbine SVD,VPO-101 Vepr-Hunter SVD,Assault carbine,preset,102358,Mechanic,57319,25,True
59e6152586f77473dc057aa1,Molot Arms VPO-136 Vepr-KM 7.62x39 carbine,VPO-136 Vepr-KM,Assault rifle,"gun, wearable",18978,Mechanic,10627,25,True
59ef24b986f77439987b8762,Molot Arms VPO-136 Vepr-KM 7.62x39 carbine Default,VPO-136 Vepr-KM Default,Assault rifle,preset,27128,Mechanic,15188,25,True
59e6687d86f77411d949b251,Molot Arms VPO-209 .366 TKM carbine,VPO-209,Assault rifle,"gun, wearable",21585,Mechanic,12087,25,True
59ef247086f77439967a900a,Molot Arms VPO-209 .366 TKM carbine Default,VPO-209 Default,Assault rifle,preset,29730,Mechanic,16646,25,True
59fb016586f7746d0d4b423a,Money case,Money,Common container,"container, markedOnly",398201,Therapist,250866,25,True
5d2dc3e548f035404a1a4798,Monstrum Tactical Compact Prism Scope 2x32,Compact 2x32,Assault scope,mods,17980,Jaeger,10788,25,True
5ae0973a5acfc4001562206c,Mosin Rifle 7.62x54R 5-round magazine,Mosin,Magazine,mods,1970,Mechanic,1103,25,True
5bae13ded4351e44f824bf38,Mosin Rifle 7.62x54R ProMag Archangel OPFOR 10-round magazine,AA762R 02,Magazine,mods,6129,Mechanic,3432,25,True
5b86a0e586f7745b600ccb23,Mosin Rifle Bramit 7.62x54R sound suppressor,Bramit,Silencer,"mods, suppressor",41253,Mechanic,23101,25,True
5bfd4c980db834001b73449d,Mosin Rifle carbine rear sight,Mosin RS,Ironsight,mods,800,Mechanic,448,25,True
5ae099875acfc4001714e593,Mosin Rifle front sight,Mosin FS,Ironsight,mods,524,Mechanic,293,25,True
5ae099925acfc4001a5fc7b3,Mosin Rifle rear sight,Mosin RS,Ironsight,mods,878,Mechanic,491,25,True
5c093db286f7740a1b2617e3,Mr. Holodilnick thermal bag,Holodilnick,Common container,"container, markedOnly",340000,Therapist,214200,25,True
68947ab5a733b1602007e2fe,Mystery Ranch 2 Day Assault Pack (Black),2 Day Assault,Backpack,"backpack, noFlea",126700,Ragman,78554,25,True
5c0e774286f77468413cc5b2,Mystery Ranch Blackjack 50 backpack (MultiCam),Blackjack 50,Backpack,"backpack, noFlea, wearable",126700,Ragman,78554,25,True
628bc7fb408e2b2e9c0801b1,Mystery Ranch NICE COMM 3 BVS frame system (Coyote),COMM 3,Backpack,"backpack, wearable",180000,Ragman,111600,25,True
68947ad3e4bf255d1b0ca75c,Mystery Ranch NICE Frame Load Sling,NICE Load Sling,Backpack,"backpack, noFlea",126700,Ragman,78554,25,True
656e0436d44a1bb4220303a0,Mystery Ranch SATL Bridger Assault Pack (Foliage),SATL,Backpack,"backpack, wearable",90074,Ragman,55845,25,True
674da9cf0cb4bcde7103c07b,Mystery Ranch Terraframe backpack (Christmas Edition),Terraframe CE,Backpack,"backpack, wearable",59460,Ragman,36865,25,True
674da107c512807d1a0e7436,Mystery Ranch Terraframe backpack (Olive Drab),Terraframe,Backpack,backpack,49550,Ragman,30721,25,True
65719f9ef392ad76c50a2ec8,NPP KlASS Tor-2 helmet face shield,Tor-2 FS,Armored equipment,noFlea,32040,Ragman,19864,25,True
618a760e526131765025aae3,NPZ 1P78 scope eyecup,1P78 cup,Auxiliary Mod,mods,2800,Mechanic,1568,25,True
618a75f0bd321d49084cd399,NPZ 1P78-1 2.8x scope,1P78-1,Scope,mods,20500,Jaeger,12300,25,True
618a5d5852ecee1505530b2a,NPZ PK1 Obzor dovetail reflex sight,Obzor,Reflex sight,mods,8430,Mechanic,4720,25,True
5cf638cbd7f00c06595bc936,NPZ USP-1 Tyulpan 4x scope,USP-1,Scope,mods,14500,Jaeger,8700,25,True
5cf639aad7f00c065703d455,NPZ USP-1 scope eyecup,USP-1 cup,Auxiliary Mod,mods,276,Mechanic,154,25,True
5a7c74b3e899ef0014332c29,NSPU-M 3.5x dovetail night vision scope,NSPU-M,Special scope,mods,13732,Jaeger,8239,25,True
5ba36f85d4351e0085325c81,NSPU-M scope eyecup,NSPU-M cup,Auxiliary Mod,mods,261,Mechanic,146,25,True
5dfe6104585a0c3e995c7b82,NcSTAR ADO P4 Sniper 3-9x42 riflescope,ADO P4,Scope,mods,34228,Jaeger,20536,25,True
5cc9c20cd7f00c001336c65d,NcSTAR Tactical Blue Laser,TBL,Comb. tact. device,mods,4100,Mechanic,2296,25,True
5ad5d64486f774079b080af8,NecrusPharm pharmacy key,Pharmacy,Mechanical Key,keys,81402,Therapist,51283,25,True
5aa66be6e5b5b0214e506e97,Nightforce ATACR 7-35x56 34mm riflescope,ATACR 7-35,Scope,mods,87797,Jaeger,52678,25,True
5d0379a886f77420407aa271,OFZ 30x165mm shell,OFZ,Other,barter,56000,Therapist,35280,25,True
570fd79bd2720bc7458b4583,OKP-7 reflex sight,OKP-7,Reflex sight,mods,8990,Mechanic,5034,25,True
57486e672459770abd687134,OKP-7 reflex sight (Dovetail),OKP-7 DT,Reflex sight,mods,14150,Mechanic,7924,25,True
5ad5ccd186f774446d5706e9,OLI administration office key,OLI office,Mechanical Key,keys,15022,Therapist,9463,25,True
5ad7217186f7746744498875,OLI cash register key,OLI reg.,Mechanical Key,keys,12030,Therapist,7578,25,True
5ad5cfbd86f7742c825d6104,OLI logistics department office key,OLI Log.,Mechanical Key,keys,77022,Therapist,48523,25,True
5ad5d20586f77449be26d877,OLI outlet utility room key,OLI util.,Mechanical Key,keys,3258,Therapist,2052,25,True
5df25b6c0b92095fd441e4cf,ORSIS T-5000M 7.62x51 5-round magazine,T-5000M,Magazine,mods,1950,Mechanic,1092,25,True
5d5d940f86f7742797262046,Oakley Mechanism heavy duty backpack (Black),Mechanism,Backpack,"backpack, wearable",55238,Ragman,34247,25,True
679baace4e9ca6b3d80586b2,Observation room key,Observe,Mechanical Key,"keys, noFlea",123304,Therapist,77681,25,True
6761a6ccd9bbb27ad703c48a,Old house room key,Depot,Mechanical Key,keys,75608,Therapist,47633,25,True
6272370ee4013c5d7e31f418,Olight Baldr Pro tactical flashlight with laser,BaldrPro,Comb. tact. device,mods,8246,Mechanic,4617,25,True
6272379924e29f06af4d5ecb,Olight Baldr Pro tactical flashlight with laser (Tan),BaldrPro,Comb. tact. device,mods,8646,Mechanic,4841,25,True
67586b7e49c2fa592e0d8ed9,Olivier salad box,Salad,Other,barter,152521,Therapist,96088,25,True
62987da96188c076bc0d8c51,Operating room key,OR,Mechanical Key,keys,97000,Therapist,61110,25,True
5a16ba61fcdbcb098008728a,Ops-Core FAST Gunsight Mandible,Gunsight,Armored equipment,wearable,26675,Ragman,16538,25,True
5a16badafcdbcb001865f72d,Ops-Core FAST Side Armor,FAST Ears,Armored equipment,wearable,34469,Ragman,21370,25,True
5a16b672fcdbcb001912fa83,Ops-Core FAST Visor,FAST,Armored equipment,"glasses, wearable",13452,Ragman,8340,25,True
5a16b7e1fcdbcb00165aa6c9,Ops-Core FAST multi-hit ballistic face shield,FAST FS,Armored equipment,"glasses, noFlea, wearable",39961,Ragman,24775,25,True
5c0e66e2d174af02a96252f4,Ops-Core SLAAP armor helmet plate (Tan),SLAAP,Armored equipment,"noFlea, wearable",111625,Ragman,69207,25,True
56d59948d2720bb7418b4582,P226 9x19 15-round magazine,P226,Magazine,mods,2096,Mechanic,1173,25,True
5c920e902e221644f31c3c99,P226 9x19 20-round extended magazine,P226,Magazine,mods,2940,Mechanic,1646,25,True
5c07b36c0db834002a1259e9,P226 Meprolight TRU-DOT Night front sight,P226 TD FS,Ironsight,mods,1500,Mechanic,840,25,True
5c07b3850db834002330045b,P226 Meprolight TRU-DOT Night rear sight,P226 TD RS,Ironsight,mods,1400,Mechanic,784,25,True
56ea7293d2720b8d4b8b45ba,P226 Sight Mount 220-239 rear sight bearing,SM220-239,Ironsight,mods,3819,Mechanic,2138,25,True
56d5a661d2720bd8418b456b,P226 front sight,P226 FS,Ironsight,mods,500,Mechanic,280,25,True
56d5a77ed2720b90418b4568,P226 rear sight,P226 RS,Ironsight,mods,605,Mechanic,338,25,True
56e05b06d2720bb2668b4586,PB 9x18PM sound suppressor,PB supp.,Silencer,"mods, suppressor",9730,Mechanic,5448,25,True
64ccc268c41e91416064ebc7,PE teacher's office key,PE,Mechanical Key,keys,7323,Therapist,4613,25,True
646372518610c40fc20204e8,PK 7.62x54R 100-round box,PK,Magazine,mods,15387,Mechanic,8616,25,True
6492fb8253acae0af00a29b6,PK rear sight,PK RS,Ironsight,mods,482,Mechanic,269,25,True
602286df23506e50807090c6,PL-15 9x19 16-round magazine,PL-15,Magazine,mods,1376,Mechanic,770,25,True
602a97060ddce744014caf6f,PL-15 9x19 sound suppressor,PL-15,Silencer,"mods, suppressor",31000,Mechanic,17360,25,True
60228a850ddce744014caf69,PL-15 extended front sight,PL-15 FS ext.,Ironsight,mods,950,Mechanic,532,25,True
602293f023506e50807090cb,PL-15 extended rear sight,PL-15 RS ext.,Ironsight,mods,950,Mechanic,532,25,True
60228a76d62c9b14ed777a66,PL-15 front sight,PL-15 FS,Ironsight,mods,800,Mechanic,448,25,True
60229948cacb6b0506369e27,PL-15 rear sight,PL-15 RS,Ironsight,mods,900,Mechanic,504,25,True
55d485be4bdc2d962f8b456f,PM 9x18PM 84-round makeshift drum magazine,PM drum,Magazine,mods,17232,Mechanic,9649,25,True
5448c12b4bdc2d02308b456f,PM 9x18PM 90-93 8-round magazine,PM,Magazine,mods,940,Mechanic,526,25,True
63c6adcfb4ba094317063742,PM rear sight,PM RS,Ironsight,mods,900,Mechanic,504,25,True
6749c40822a2740bb408d066,PP-19-01 9x19 F5 MFG 50-round drum magazine,PP19 F5,Magazine,mods,12456,Mechanic,6975,25,True
599860ac86f77436b225ed1a,PP-19-01 Vityaz 9x19 30-round magazine,PP-19-01,Magazine,mods,2422,Mechanic,1356,25,True
5c0673fb0db8340023300271,PP-19-01 Vityaz 9x19 PUFGUN SG-919 20 20-round magazine,SG-919,Magazine,mods,1850,Mechanic,1036,25,True
5c0672ed0db834001b7353f3,PP-19-01 Vityaz 9x19 PUFGUN SG-919 30 30-round magazine,SG-919,Magazine,mods,3350,Mechanic,1876,25,True
59bfc5c886f7743bf6794e62,PP-19-01 Vityaz 9x19 sound suppressor,Vityaz,Silencer,"mods, suppressor",20343,Mechanic,11392,25,True
599860e986f7743bb57573a6,PP-19-01 Vityaz rear sight,PP-19-01,Ironsight,mods,414,Mechanic,231,25,True
57d14e1724597714010c3f4b,PP-91 Kedr 9x18PM 20-round magazine,PP-91,Magazine,mods,1502,Mechanic,841,25,True
57d1519e24597714373db79d,PP-91 Kedr 9x18PM 30-round magazine,PP-91,Magazine,mods,2877,Mechanic,1611,25,True
57f3c8cc2459773ec4480328,PP-91-01 Kedr-B 9x18PM sound suppressor,PP9101,Silencer,"mods, suppressor",14681,Mechanic,8221,25,True
5ea034eb5aad6446a939737b,PPSh-41 7.62x25 35-round magazine,PPSh,Magazine,mods,2631,Mechanic,1473,25,True
5ea034f65aad6446a939737e,PPSh-41 7.62x25 71-round drum magazine,PPSh,Magazine,mods,16000,Mechanic,8960,25,True
57f3a5ae2459772b0e0bf19e,PSO scope eyecup,PSO eyecup,Auxiliary Mod,mods,276,Mechanic,154,25,True
5b3f7c1c5acfc40dc5296b1d,PU 3.5x riflescope,PU 3.5x,Scope,mods,12335,Jaeger,7401,25,True
6389c6463485cf0eeb260715,Pack of Arseniy buckwheat,Buckwheat,Other,barter,22300,Therapist,14049,25,True
5c12688486f77426843c7d32,Paracord,Paracord,Other,barter,22500,Therapist,14175,25,True
66a9f98f3bd5a41b162030f4,Partisan's bag,Partisan,Backpack,"backpack, wearable",36856,Ragman,22850,25,True
6866adbe09b973bf45094339,Pier door key,Pier,Mechanical Key,keys,2673,Therapist,1683,25,True
59e763f286f7742ee57895da,Pilgrim tourist backpack,Pilgrim,Backpack,"backpack, noFlea, wearable",78999,Ragman,48979,25,True
63a39f18c2d53c2c6839c1d3,Pinewood hotel room 206 key,Pnwd 206,Mechanical Key,keys,21554,Therapist,13579,25,True
63a39f08cd6db0635c197600,Pinewood hotel room 215 key,Pnwd 215,Mechanical Key,keys,17175,Therapist,10820,25,True
567143bf4bdc2d1a0f8b4567,Pistol case,Pistols,Locking container,"container, markedOnly",11000,Jaeger,6600,25,True
5671446a4bdc2d97058b4569,Pistol case key,PCase,Mechanical Key,keys,100,Therapist,63,25,True
61aa5aed32a4743c3453d319,Police truck cabin key,Police,Mechanical Key,keys,24501,Therapist,15435,25,True
5938144586f77473c2087145,Portable bunkhouse key,Bunkhouse,Mechanical Key,keys,3357,Therapist,2114,25,True
5780d07a2459777de4559324,Portable cabin key,Cabin,Mechanical Key,keys,5700,Therapist,3591,25,True
5ad5d49886f77455f9731921,Power substation utility cabin key,Power,Mechanical Key,keys,1621,Therapist,1021,25,True
62a09cb7a04c0c5c6e0a84f8,Press pass (issued for NoiceGuy),Pass,Other,barter,50000,Therapist,31500,25,True
63a39e1d234195315d4020bd,Primorsky 46-48 skybridge key,Skybridge 46-48,Mechanical Key,"keys, noFlea",5136,Therapist,3235,25,True
63a71eb5b7f4570d3a29316b,Primorsky 48 apartment key,Prim 48,Mechanical Key,keys,19345,Therapist,12187,25,True
6391fcf5744e45201147080f,Primorsky Ave apartment key,Primorsky,Mechanical Key,keys,5000,Therapist,3150,25,True
593858c486f774253a24cb52,Pumping station back door key,Pump Back,Mechanical Key,keys,5128,Therapist,3230,25,True
57a349b2245977762b199ec7,Pumping station front door key,Pump Frnt,Mechanical Key,keys,5271,Therapist,3320,25,True
5d80c78786f774403a401e3e,RB-AK key,RB-AK,Mechanical Key,keys,3273,Therapist,2061,25,True
5d80c88d86f77440556dbf07,RB-AM key,RB-AM,Mechanical Key,keys,26199,Therapist,16505,25,True
5d80c66d86f774405611c7d6,RB-AO key,RB-AO,Mechanical Key,keys,21104,Therapist,13295,25,True
5d8e3ecc86f774414c78d05e,RB-GN key,RB-GN,Mechanical Key,keys,5271,Therapist,3320,25,True
5d8e0db586f7744450412a42,RB-KORL key,RB-KORL,Mechanical Key,keys,9827,Therapist,6191,25,True
5d8e0e0e86f774321140eb56,RB-KPRL key,RB-KPRL,Mechanical Key,keys,82021,Therapist,51673,25,True
5d947d4e86f774447b415895,RB-KSM key,RB-KSM,Mechanical Key,keys,25210,Therapist,15882,25,True
